+------------+--------+--------+--------+----------+--------+----------+--------+----------+-----------+----------+----------+
|    Date    |  Close |   MA10 |   MA40 | InSignal |  Entry | ExSignal |   Exit | Position | StopLevel |      MTM |   Equity |
| 2019-08-01 | 282.05 | 286.31 | 282.16 |          |        |          |        |       73 |    282.94 |   339.41 | 20619.84 |
| 2019-08-02 | 279.92 | 285.88 | 282.38 |          |        |          |        |       73 |    283.21 |   184.39 | 20464.82 |
| 2019-08-05 | 271.51 | 284.53 | 282.32 |          |        |          |        |       73 |    283.21 |  -430.15 | 19850.28 |
| 2019-08-06 | 275.31 | 283.36 | 282.32 |          |        |          |        |       73 |    283.21 |  -152.21 | 20128.22 |
| 2019-08-07 | 275.48 | 282.07 | 282.34 |          |        |          |        |       73 |    283.21 |  -140.34 | 20140.09 |
| 2019-08-08 | 280.88 | 281.46 | 282.49 |          |        |   MA-    | 277.05 |       73 |    283.21 |   -25.12 | 20255.31 |
| 2019-08-09 | 278.97 | 280.47 | 282.58 |          |        |          |        |          |           |          | 20255.31 |
| 2019-08-12 | 275.57 | 279.19 | 282.58 |          |        |          |        |          |           |          | 20255.31 |
| 2019-08-13 | 279.86 | 278.41 | 282.69 |          |        |          |        |          |           |          | 20255.31 |
| 2019-08-14 | 271.58 | 277.11 | 282.52 |          |        |          |        |          |           |          | 20255.31 |
| 2019-08-15 |  272.3 | 276.14 | 282.36 |          |        |          |        |          |           |          | 20255.31 |
| 2019-08-16 | 276.32 | 275.78 | 282.22 |          |        |          |        |          |           |          | 20255.31 |
| 2019-08-19 | 279.65 | 276.59 | 282.18 |          |        |          |        |          |           |          | 20255.31 |
| 2019-08-20 |  277.5 | 276.81 | 282.10 |          |        |          |        |          |           |          | 20255.31 |
| 2019-08-21 | 279.76 | 277.24 | 282.14 |          |        |          |        |          |           |          | 20255.31 |
| 2019-08-22 | 279.67 | 277.12 | 282.18 |          |        |          |        |          |           |          | 20255.31 |
| 2019-08-23 | 272.49 | 276.47 | 282.02 |          |        |          |        |          |           |          | 20255.31 |
| 2019-08-26 |  275.5 | 276.46 | 281.90 |          |        |          |        |          |           |          | 20255.31 |
| 2019-08-27 | 274.42 | 275.92 | 281.69 |          |        |          |        |          |           |          | 20255.31 |
| 2019-08-28 | 276.36 | 276.40 | 281.51 |          |        |          |        |          |           |          | 20255.31 |
| 2019-08-29 | 279.89 | 277.16 | 281.36 |          |        |          |        |          |           |          | 20255.31 |
| 2019-08-30 | 279.76 | 277.50 | 281.22 |          |        |          |        |          |           |          | 20255.31 |
| 2019-09-03 | 278.13 | 277.35 | 281.07 |          |        |          |        |          |           |          | 20255.31 |
| 2019-09-04 | 281.28 | 277.73 | 281.00 |          |        |          |        |          |           |          | 20255.31 |
| 2019-09-05 |  284.9 | 278.24 | 280.98 |          |        |          |        |          |           |          | 20255.31 |
| 2019-09-06 | 285.12 | 278.78 | 280.95 |          |        |          |        |          |           |          | 20255.31 |
| 2019-09-09 | 285.26 | 280.06 | 280.89 |          |        |          |        |          |           |          | 20255.31 |
| 2019-09-10 | 285.19 | 281.03 | 280.83 |          |        |          |        |          |           |          | 20255.31 |
| 2019-09-11 | 287.22 | 282.31 | 280.84 |   MA+    | 285.52 |          |        |       70 |    276.64 |   119.19 | 20374.51 |
| 2019-09-12 | 288.22 | 283.50 | 280.93 |          |        |          |        |       70 |    277.88 |   188.84 | 20444.15 |
| 2019-09-13 | 288.03 | 284.31 | 280.98 |          |        |          |        |       70 |    277.88 |   175.44 | 20430.75 |
| 2019-09-16 | 287.14 | 285.05 | 281.05 |          |        |          |        |       70 |    277.88 |   113.16 | 20368.48 |
| 2019-09-17 | 287.86 | 286.02 | 281.12 |          |        |          |        |       70 |    277.88 |   164.06 | 20419.38 |
| 2019-09-18 | 288.04 | 286.70 | 281.15 |          |        |          |        |       70 |    277.88 |   176.11 | 20431.43 |
| 2019-09-19 | 288.02 | 287.01 | 281.14 |          |        |          |        |       70 |    277.88 |   174.78 | 20430.09 |
| 2019-09-20 | 286.66 | 287.16 | 281.13 |          |        |          |        |       70 |    277.88 |    79.52 | 20334.83 |
| 2019-09-23 | 286.59 | 287.30 | 281.07 |          |        |          |        |       70 |    277.88 |    74.80 | 20330.12 |
| 2019-09-24 | 284.34 | 287.21 | 280.97 |          |        |          |        |       70 |    277.88 |   -82.61 | 20172.70 |
| 2019-09-25 | 286.02 | 287.09 | 280.93 |          |        |          |        |       70 |    277.88 |    35.11 | 20290.43 |
| 2019-09-26 | 285.43 | 286.81 | 280.95 |          |        |          |        |       70 |    277.88 |    -6.59 | 20248.72 |
| 2019-09-27 | 283.89 | 286.40 | 281.00 |          |        |          |        |       70 |    277.88 |  -114.23 | 20141.08 |
| 2019-09-30 |  285.2 | 286.20 | 281.13 |          |        |          |        |       70 |    279.06 |   -22.07 | 20233.25 |
| 2019-10-01 | 281.81 | 285.60 | 281.39 |          |        |          |        |       70 |    279.93 |  -259.54 | 19995.78 |
| 2019-10-02 | 276.83 | 284.48 | 281.43 |          |        |          |        |       70 |    280.50 |  -608.01 | 19647.31 |
| 2019-10-03 |  279.1 | 283.59 | 281.52 |          |        |          |        |       70 |    281.03 |  -449.24 | 19806.07 |
| 2019-10-04 | 282.88 | 283.21 | 281.57 |          |        |          |        |       70 |    281.31 |  -184.86 | 20070.45 |
| 2019-10-07 | 281.66 | 282.72 | 281.64 |          |        |          |        |       70 |    281.54 |  -270.30 | 19985.01 |
| 2019-10-08 | 277.29 | 282.01 | 281.68 |          |        |          |        |       70 |    281.54 |  -576.39 | 19678.93 |
| 2019-10-09 | 279.92 | 281.40 | 281.68 |          |        |          |        |       70 |    281.54 |  -392.06 | 19863.25 |
| 2019-10-10 | 281.81 | 281.04 | 281.94 |          |        |   MA-    | 279.83 |       70 |    281.54 |  -398.12 | 19857.20 |
| 2019-10-11 | 284.73 | 281.12 | 282.25 |          |        |          |        |          |           |          | 19857.20 |
| 2019-10-14 | 284.42 | 281.05 | 282.45 |          |        |          |        |          |           |          | 19857.20 |
| 2019-10-15 | 287.23 | 281.59 | 282.64 |          |        |          |        |          |           |          | 19857.20 |
| 2019-10-16 | 286.77 | 282.58 | 282.87 |          |        |          |        |          |           |          | 19857.20 |
| 2019-10-17 | 287.62 | 283.43 | 283.07 |          |        |          |        |          |           |          | 19857.20 |
| 2019-10-18 | 286.36 | 283.78 | 283.23 |   MA+    | 287.05 |          |        |       69 |    279.48 |   -47.74 | 19809.45 |
| 2019-10-21 |  288.3 | 284.44 | 283.63 |          |        |          |        |       69 |    280.13 |    86.20 | 19943.40 |
| 2019-10-22 | 287.36 | 285.45 | 283.93 |          |        |          |        |       69 |    280.85 |    21.22 | 19878.42 |
| 2019-10-23 | 288.19 | 286.28 | 284.27 |          |        |          |        |       69 |    280.85 |    78.91 | 19936.10 |
| 2019-10-24 | 288.66 | 286.96 | 284.58 |          |        |          |        |       69 |    280.91 |   111.40 | 19968.60 |
| 2019-10-25 | 289.85 | 287.48 | 284.83 |          |        |          |        |       69 |    281.64 |   192.96 | 20050.16 |
| 2019-10-28 | 291.48 | 288.18 | 285.12 |          |        |          |        |       69 |    282.61 |   305.69 | 20162.88 |
| 2019-10-29 | 291.39 | 288.60 | 285.45 |          |        |          |        |       69 |    282.61 |   299.73 | 20156.92 |
| 2019-10-30 | 292.29 | 289.15 | 285.73 |          |        |          |        |       69 |    282.61 |   361.39 | 20218.59 |
| 2019-10-31 | 291.51 | 289.54 | 285.89 |          |        |          |        |       69 |    282.61 |   307.68 | 20164.87 |
| 2019-11-01 | 294.21 | 290.32 | 286.12 |          |        |          |        |       69 |    282.61 |   494.01 | 20351.21 |
| 2019-11-04 | 295.39 | 291.03 | 286.37 |          |        |          |        |       69 |    283.28 |   575.57 | 20432.77 |
| 2019-11-05 | 295.06 | 291.80 | 286.62 |          |        |          |        |       69 |    283.28 |   553.03 | 20410.23 |
| 2019-11-06 | 295.13 | 292.50 | 286.82 |          |        |          |        |       69 |    283.28 |   557.67 | 20414.87 |
| 2019-11-07 | 296.17 | 293.25 | 287.02 |          |        |          |        |       69 |    284.89 |   629.28 | 20486.48 |
| 2019-11-08 |  296.9 | 293.95 | 287.24 |          |        |          |        |       69 |    284.89 |   679.69 | 20536.88 |
| 2019-11-11 | 296.33 | 294.44 | 287.47 |          |        |          |        |       69 |    284.89 |   640.56 | 20497.76 |
| 2019-11-12 | 296.96 | 295.00 | 287.69 |          |        |          |        |       69 |    285.92 |   683.66 | 20540.86 |
| 2019-11-13 | 297.05 | 295.47 | 287.92 |          |        |          |        |       69 |    286.68 |   690.30 | 20547.49 |
| 2019-11-14 | 297.49 | 296.07 | 288.16 |          |        |          |        |       69 |    287.23 |   720.14 | 20577.33 |
| 2019-11-15 | 299.64 | 296.61 | 288.48 |          |        |          |        |       69 |    288.86 |   868.67 | 20725.87 |
| 2019-11-18 | 299.86 | 297.06 | 288.81 |          |        |          |        |       69 |    289.37 |   883.92 | 20741.12 |
| 2019-11-19 | 299.77 | 297.53 | 289.20 |          |        |          |        |       69 |    289.60 |   877.95 | 20735.15 |
| 2019-11-20 | 298.66 | 297.88 | 289.51 |          |        |          |        |       69 |    289.80 |   801.03 | 20658.23 |
| 2019-11-21 | 298.18 | 298.08 | 289.83 |          |        |          |        |       69 |    290.05 |   767.88 | 20625.07 |
| 2019-11-22 | 298.84 | 298.28 | 290.21 |          |        |          |        |       69 |    290.59 |   813.63 | 20670.83 |
| 2019-11-25 | 301.16 | 298.76 | 290.61 |          |        |          |        |       69 |    291.29 |   973.44 | 20830.64 |
| 2019-11-26 | 301.84 | 299.25 | 291.11 |          |        |          |        |       69 |    292.46 |  1020.52 | 20877.72 |
| 2019-11-27 | 303.19 | 299.86 | 291.77 |          |        |          |        |       69 |    293.73 |  1113.36 | 20970.55 |
| 2019-11-29 | 302.06 | 300.32 | 292.34 |          |        |          |        |       69 |    294.17 |  1035.78 | 20892.97 |
| 2019-12-02 |  299.5 | 300.31 | 292.76 |          |        |          |        |       69 |    294.83 |   858.73 | 20715.92 |
| 2019-12-03 | 297.49 | 300.07 | 293.15 |          |        |          |        |       69 |    295.37 |   720.14 | 20577.33 |
| 2019-12-04 | 299.32 | 300.02 | 293.70 |          |        |          |        |       69 |    295.98 |   846.79 | 20703.98 |
| 2019-12-05 | 299.86 | 300.14 | 294.20 |          |        |          |        |       69 |    296.49 |   883.92 | 20741.12 |
| 2019-12-06 |  302.6 | 300.58 | 294.72 |          |        |          |        |       69 |    297.03 |  1072.91 | 20930.11 |
| 2019-12-09 | 301.65 | 300.87 | 295.14 |          |        |          |        |       69 |    297.26 |  1007.26 | 20864.46 |
| 2019-12-10 | 301.31 | 300.88 | 295.57 |          |        |          |        |       69 |    297.40 |   984.05 | 20841.25 |
| 2019-12-11 | 302.17 | 300.91 | 295.94 |          |        |          |        |       69 |    297.58 |  1043.07 | 20900.27 |
| 2019-12-12 | 304.77 | 301.07 | 296.39 |          |        |          |        |       69 |    299.81 |  1222.78 | 21079.97 |
| 2019-12-13 | 304.95 | 301.36 | 296.82 |          |        |          |        |       69 |    300.21 |  1235.37 | 21092.57 |
| 2019-12-16 | 307.05 | 302.12 | 297.34 |          |        |          |        |       69 |    300.94 |  1379.93 | 21237.12 |
| 2019-12-17 | 307.12 | 303.08 | 297.81 |          |        |          |        |       69 |    300.94 |  1384.57 | 21241.77 |
| 2019-12-18 | 307.14 | 303.86 | 298.31 |          |        |          |        |       69 |    300.94 |  1385.90 | 21243.09 |
| 2019-12-19 | 308.39 | 304.71 | 298.81 |          |        |          |        |       69 |    300.94 |  1472.77 | 21329.97 |
| 2019-12-20 | 309.75 | 305.43 | 299.34 |          |        |          |        |       69 |    302.40 |  1566.06 | 21423.25 |
| 2019-12-23 | 310.22 | 306.29 | 299.85 |          |        |          |        |       69 |    302.40 |  1598.71 | 21455.91 |
| 2019-12-24 | 310.23 | 307.18 | 300.31 |          |        |          |        |       69 |    302.40 |  1599.37 | 21456.57 |
| 2019-12-26 | 311.88 | 308.15 | 300.83 |          |        |          |        |       69 |    302.40 |  1713.33 | 21570.52 |
| 2019-12-27 |  311.8 | 308.85 | 301.31 |          |        |          |        |       69 |    302.40 |  1707.99 | 21565.19 |
| 2019-12-30 | 310.08 | 309.37 | 301.78 |          |        |          |        |       69 |    302.40 |  1589.38 | 21446.57 |
| 2019-12-31 | 310.84 | 309.75 | 302.19 |          |        |          |        |       69 |    302.40 |  1641.35 | 21498.55 |
| 2020-01-02 | 313.74 | 310.41 | 302.65 |          |        |          |        |       69 |    302.40 |  1841.93 | 21699.13 |
| 2020-01-03 | 311.37 | 310.83 | 303.06 |          |        |          |        |       69 |    302.40 |  1678.01 | 21535.20 |
| 2020-01-06 | 312.56 | 311.25 | 303.50 |          |        |          |        |       69 |    302.40 |  1759.97 | 21617.17 |
| 2020-01-07 | 311.68 | 311.44 | 303.88 |          |        |          |        |       69 |    302.40 |  1699.33 | 21556.53 |
| 2020-01-08 | 313.34 | 311.75 | 304.30 |          |        |          |        |       69 |    302.56 |  1813.94 | 21671.14 |
